Date,Open,High,Low,Close,Adj Close,Volume
2000-04-06,20.156250,21.000000,19.906250,20.000000,13.013448,2217000
2000-04-07,20.062500,20.062500,19.312500,19.500000,12.688119,1130600
2000-04-10,19.625000,20.406250,19.562500,19.625000,12.769447,1557400
2000-04-11,20.312500,20.937500,20.093750,20.156250,13.115123,1764200
2000-04-12,20.468750,21.437500,20.437500,21.218750,13.806464,2337400
2000-04-13,21.500000,22.312500,20.500000,20.750000,13.501454,3147800
2000-04-14,20.375000,20.500000,19.875000,20.125000,13.094790,2050600
2000-04-17,19.875000,20.375000,19.312500,19.625000,12.769447,1692800
2000-04-18,19.875000,20.000000,19.031250,19.937500,12.972790,1618800
2000-04-19,19.812500,19.968750,18.937500,19.281250,12.545784,1148200
2000-04-20,19.000000,19.562500,18.968750,19.437500,12.647447,1155000
2000-04-24,18.937500,19.687500,18.937500,19.406250,12.627112,1533800
2000-04-25,19.468750,20.625000,19.312500,20.468750,13.318454,1887000
2000-04-26,20.437500,20.437500,20.031250,20.062500,13.054118,908200
2000-04-27,20.000000,20.656250,19.937500,20.437500,13.298117,1745800
2000-04-28,20.187500,20.437500,19.968750,20.187500,13.135452,1451600
2000-05-01,19.750000,20.218750,19.625000,20.218750,13.155789,1827400
2000-05-02,20.437500,21.000000,20.218750,20.343750,13.237123,1803600
2000-05-03,20.375000,20.437500,19.968750,20.281250,13.196450,1219600
2000-05-04,20.125000,20.125000,19.750000,19.968750,12.993119,2078400
2000-05-05,19.875000,19.875000,19.437500,19.687500,12.810115,1786400
2000-05-08,19.750000,20.468750,19.593750,20.125000,13.094790,1469800
2000-05-09,20.187500,20.812500,20.000000,20.031250,13.033782,1664000
2000-05-10,20.000000,20.875000,19.968750,20.875000,13.582790,1814000
2000-05-11,21.375000,21.437500,20.406250,20.750000,13.501454,5960200
2000-05-12,21.281250,22.187500,21.187500,22.031250,14.335127,4789800
2000-05-15,22.156250,22.468750,22.156250,22.468750,14.619798,2729800
2000-05-16,23.812500,24.125000,23.187500,23.281250,15.148463,7587000
2000-05-17,23.062500,23.593750,22.812500,23.281250,15.148463,4932800
2000-05-18,23.500000,23.781250,22.968750,23.156250,15.067132,4023800
2000-05-19,22.562500,23.656250,22.562500,23.406250,15.229806,2424200
2000-05-22,23.437500,24.812500,23.250000,24.781250,16.124477,5611000
2000-05-23,24.500000,24.625000,23.156250,23.656250,15.392471,5675600
2000-05-24,23.656250,23.718750,23.281250,23.562500,15.331472,2965600
2000-05-25,23.625000,24.250000,23.625000,23.968750,15.595808,2782400
2000-05-26,22.750000,23.437500,21.937500,22.343750,14.538471,4164400
2000-05-30,22.375000,22.906250,22.375000,22.625000,14.721466,2494200
2000-05-31,21.812500,21.875000,20.750000,20.781250,13.521787,4146800
2000-06-01,21.187500,21.625000,20.875000,21.437500,13.948801,2928800
2000-06-02,21.187500,21.437500,21.000000,21.000000,13.664128,2313800
2000-06-05,21.187500,21.187500,20.875000,20.968750,13.643795,1296800
2000-06-06,21.312500,21.906250,21.281250,21.906250,14.253798,2855400
2000-06-07,21.906250,21.968750,21.343750,21.531250,14.009797,1596200
2000-06-08,21.687500,21.750000,21.031250,21.125000,13.745461,1662600
2000-06-09,21.187500,21.312500,20.500000,20.750000,13.501454,915800
2000-06-12,20.812500,21.062500,20.656250,20.859375,13.572626,1122800
2000-06-13,20.593750,20.593750,20.031250,20.156250,13.115123,1985800
2000-06-14,20.187500,21.687500,20.093750,21.468750,13.969126,3178600
2000-06-15,21.937500,21.937500,20.968750,21.062500,13.704789,2509000
2000-06-16,21.062500,21.062500,20.406250,20.687500,13.460789,2383600
2000-06-19,20.562500,20.562500,19.531250,20.093750,13.074451,2886600
2000-06-20,20.062500,20.093750,19.343750,19.593750,12.749112,2763400
2000-06-21,19.312500,19.687500,18.937500,19.625000,12.769447,2722400
2000-06-22,19.562500,19.687500,18.468750,18.531250,12.057775,3183600
2000-06-23,18.812500,18.937500,18.625000,18.843750,12.261110,2080000
2000-06-26,19.062500,19.125000,18.687500,18.750000,12.200116,1769000
2000-06-27,18.875000,19.562500,18.687500,19.562500,12.728785,3539800
2000-06-28,19.437500,19.875000,18.937500,19.390625,12.688296,3605800
2000-06-29,19.187500,19.187500,18.250000,18.437500,12.064614,3565200
2000-06-30,18.656250,18.843750,18.156250,18.500000,12.105511,3062200
2000-07-03,18.531250,19.281250,18.406250,19.250000,12.596273,2019400
2000-07-05,19.000000,19.687500,18.781250,19.562500,12.800762,2000800
2000-07-06,19.500000,19.781250,19.000000,19.343750,12.657621,1626400
2000-07-07,19.500000,19.687500,19.187500,19.531250,12.780313,1562400
2000-07-10,19.468750,19.625000,19.125000,19.312500,12.637174,1567000
2000-07-11,18.875000,19.625000,18.843750,19.281250,12.616725,2183800
2000-07-12,19.250000,19.468750,18.937500,19.312500,12.637174,1204200
2000-07-13,19.500000,20.250000,19.468750,19.937500,13.046143,2002000
2000-07-14,19.812500,19.968750,19.531250,19.812500,12.964350,1251000
2000-07-17,19.750000,20.468750,19.718750,20.468750,13.393774,1585600
2000-07-18,20.562500,20.687500,20.156250,20.187500,13.209733,2284200
2000-07-19,20.125000,20.218750,18.812500,19.468750,12.739418,3121200
2000-07-20,19.468750,20.062500,19.375000,19.812500,12.964350,1202200
2000-07-21,19.937500,20.156250,19.843750,19.937500,13.046143,1354400
2000-07-24,19.937500,19.937500,19.500000,19.625000,12.841661,897000
2000-07-25,19.656250,19.656250,19.312500,19.375000,12.678073,704200
2000-07-26,18.937500,18.968750,18.718750,18.781250,12.289548,1136400
2000-07-27,18.812500,19.406250,18.812500,19.218750,12.575831,1085800
2000-07-28,19.093750,19.218750,18.875000,18.937500,12.391791,792600
2000-07-31,18.906250,19.343750,18.906250,19.281250,12.616725,1092400
2000-08-01,19.343750,19.468750,19.187500,19.281250,12.616725,1422000
2000-08-02,19.281250,19.437500,18.781250,18.843750,12.330446,2050200
2000-08-03,18.875000,18.875000,18.406250,18.562500,12.146407,1530200
2000-08-04,18.562500,18.593750,17.875000,18.031250,11.798780,2657000
2000-08-07,17.750000,18.812500,17.375000,18.750000,12.269099,3989400
2000-08-08,18.718750,19.343750,18.093750,18.687500,12.228205,2965200
2000-08-09,18.562500,18.625000,18.125000,18.281250,11.962369,2479800
2000-08-10,18.156250,18.500000,17.906250,18.156250,11.880577,1221000
2000-08-11,18.437500,18.812500,18.281250,18.500000,12.105511,1829200
2000-08-14,19.000000,19.093750,18.125000,18.500000,12.105511,2263600
2000-08-15,18.437500,18.500000,16.250000,16.625000,10.878603,13326200
2000-08-16,16.750000,17.062500,16.750000,16.937500,11.083083,7704600
2000-08-17,16.937500,17.000000,16.375000,16.500000,10.796810,2444000
2000-08-18,16.500000,16.687500,16.312500,16.468750,10.776361,1701800
2000-08-21,16.500000,16.625000,16.375000,16.562500,10.837709,1846200
2000-08-22,16.562500,16.812500,16.500000,16.750000,10.960396,978200
2000-08-23,16.750000,16.750000,16.156250,16.312500,10.674113,2251600
2000-08-24,16.375000,16.687500,16.281250,16.531250,10.817261,2024200
2000-08-25,16.531250,16.937500,16.500000,16.937500,11.083083,1652200
2000-08-28,16.937500,17.093750,16.875000,17.000000,11.123981,2639600
2000-08-29,16.906250,17.218750,16.906250,17.218750,11.267119,2444000
2000-08-30,17.218750,17.218750,16.062500,16.187500,10.592324,3362600
2000-08-31,16.187500,16.750000,16.156250,16.468750,10.776361,3139400
2000-09-01,16.562500,16.812500,16.343750,16.750000,10.960396,1791800
2000-09-05,16.500000,17.062500,16.312500,17.031250,11.144433,2342600
2000-09-06,17.093750,17.250000,16.937500,17.000000,11.123981,1970000
2000-09-07,17.062500,17.062500,16.531250,16.937500,11.083083,1906800
2000-09-08,16.687500,16.812500,16.437500,16.500000,10.796810,1848600
2000-09-11,16.500000,17.093750,16.500000,17.062500,11.164880,2455800
2000-09-12,16.968750,16.968750,16.468750,16.625000,10.878603,1739400
2000-09-13,16.718750,17.187500,16.718750,17.187500,11.246678,1736400
2000-09-14,17.187500,17.406250,17.031250,17.093750,11.185328,1392800
2000-09-15,16.750000,16.812500,16.281250,16.531250,10.817261,1836200
2000-09-18,16.500000,16.500000,15.937500,16.375000,10.715016,1845600
2000-09-19,16.125000,16.156250,15.781250,16.125000,10.551428,1526200
2000-09-20,16.000000,16.000000,15.687500,15.718750,10.285596,2019000
2000-09-21,15.718750,15.750000,15.343750,15.531250,10.162909,2193600
2000-09-22,15.562500,16.000000,15.375000,15.718750,10.285596,2046800
2000-09-25,15.687500,16.000000,15.406250,16.000000,10.469631,1753000
2000-09-26,15.968750,16.218750,15.875000,15.937500,10.428733,1788400
2000-09-27,16.000000,16.031250,15.781250,15.812500,10.418854,1992200
2000-09-28,15.937500,16.812500,15.937500,16.812500,11.077749,2158000
2000-09-29,16.687500,17.062500,16.250000,16.625000,10.954209,1602400
2000-10-02,16.218750,16.468750,15.937500,16.156250,10.645348,2666800
2000-10-03,16.250000,17.500000,16.187500,17.125000,11.283654,1978800
2000-10-04,17.031250,17.843750,17.031250,17.500000,11.530746,1664200
2000-10-05,17.875000,17.937500,17.218750,17.250000,11.366024,2138200
2000-10-06,17.375000,17.968750,17.125000,17.375000,11.448383,1590600
2000-10-09,17.343750,17.750000,17.343750,17.687500,11.654288,1887800
2000-10-10,17.500000,17.500000,16.875000,17.031250,11.221886,2285000
2000-10-11,16.625000,17.500000,16.625000,17.000000,11.201295,1548400
2000-10-12,17.000000,17.000000,16.250000,16.406250,10.810072,1459600
2000-10-13,16.281250,16.406250,16.000000,16.218750,10.686528,1312200
2000-10-16,16.218750,16.656250,16.125000,16.593750,10.933617,1308600
2000-10-17,16.562500,16.781250,15.906250,16.031250,10.562985,1350000
2000-10-18,16.031250,16.437500,15.812500,16.156250,10.645348,888800
2000-10-19,16.031250,16.531250,15.968750,16.312500,10.748302,901000
2000-10-20,16.187500,16.656250,16.093750,16.218750,10.686528,1751200
2000-10-23,16.281250,16.656250,16.250000,16.531250,10.892434,985000
2000-10-24,16.500000,17.156250,16.500000,17.125000,11.283654,1992600
2000-10-25,17.250000,17.312500,16.656250,16.718750,11.015980,1782400
2000-10-26,16.718750,17.218750,16.500000,16.812500,11.077749,1618000
2000-10-27,16.937500,17.312500,16.781250,17.250000,11.366024,1359200
2000-10-30,17.312500,18.406250,17.312500,18.312500,12.066102,2902800
2000-10-31,18.375000,18.593750,17.875000,18.406250,12.127875,2040200
2000-11-01,18.437500,18.875000,18.375000,18.500000,12.189644,1599600
2000-11-02,18.593750,18.750000,18.406250,18.625000,12.272009,1283800
2000-11-03,18.500000,18.718750,18.406250,18.656250,12.292598,1023600
2000-11-06,18.468750,19.031250,18.437500,18.906250,12.457318,1890200
2000-11-07,18.687500,18.718750,18.250000,18.468750,12.169055,3210600
2000-11-08,18.343750,19.062500,18.093750,18.656250,12.292598,1337000
2000-11-09,18.375000,18.687500,18.125000,18.593750,12.251415,769600
2000-11-10,18.375000,18.750000,18.062500,18.187500,11.983739,698600
2000-11-13,18.218750,18.375000,17.968750,18.218750,12.004330,998400
2000-11-14,18.687500,18.812500,18.250000,18.343750,12.086693,1695200
2000-11-15,18.343750,18.562500,18.187500,18.343750,12.086693,1674200
2000-11-16,18.218750,18.218750,17.656250,17.843750,11.757241,1611400
2000-11-17,17.937500,18.406250,17.937500,18.000000,11.860194,1503200
2000-11-20,17.687500,18.062500,17.656250,17.968750,11.839608,1000600
2000-11-21,18.187500,19.500000,18.156250,19.500000,12.848547,3562800
2000-11-22,19.375000,19.843750,19.000000,19.656250,12.951499,2375800
2000-11-24,19.625000,19.875000,19.437500,19.812500,13.054452,700600
2000-11-27,19.750000,19.937500,19.593750,19.593750,12.910314,1895200
2000-11-28,19.593750,19.593750,18.968750,19.187500,12.642640,1781000
2000-11-29,19.000000,19.500000,18.968750,19.437500,12.807361,2846000
2000-11-30,20.125000,20.562500,19.968750,20.343750,13.404490,3516200
2000-12-01,20.281250,21.234375,20.250000,20.968750,13.816304,2142200
2000-12-04,20.625000,22.281250,20.625000,22.218750,14.639932,3514000
2000-12-05,22.000000,22.375000,21.312500,21.468750,14.145753,3579400
2000-12-06,21.500000,22.093750,21.375000,21.437500,14.125162,1979400
2000-12-07,21.375000,21.750000,20.718750,20.968750,13.816304,1601200
2000-12-08,20.906250,21.125000,20.687500,20.781250,13.692758,1262200
2000-12-11,20.812500,21.031250,20.406250,20.843750,13.733941,1391800
2000-12-12,21.125000,21.906250,21.125000,21.250000,14.001618,2256400
2000-12-13,21.281250,21.562500,20.500000,20.562500,13.548624,2332600
2000-12-14,20.250000,20.437500,19.750000,20.375000,13.425083,1656600
2000-12-15,20.000000,20.718750,20.000000,20.562500,13.548624,2477400
2000-12-18,20.812500,21.750000,20.562500,21.437500,14.125162,2206800
2000-12-19,21.312500,22.218750,21.250000,21.500000,14.166347,2587000
2000-12-20,21.250000,21.500000,21.125000,21.406250,14.104568,1789400
2000-12-21,21.187500,21.687500,21.187500,21.625000,14.248703,1978600
2000-12-22,21.625000,22.593750,21.500000,22.562500,14.866427,1687800
2000-12-26,22.625000,23.187500,22.437500,23.062500,15.195874,1972200
2000-12-27,22.968750,23.343750,22.500000,23.281250,15.413523,1267800
2000-12-28,23.375000,23.406250,22.562500,23.312500,15.434209,1198400
2000-12-29,23.187500,23.562500,22.843750,22.906250,15.165256,1033400
2001-01-02,22.750000,22.875000,22.187500,22.406250,14.834226,1556800
2001-01-03,22.093750,22.468750,21.656250,22.156250,14.668711,2407000
2001-01-04,22.375000,23.062500,22.281250,22.812500,15.103184,3177600
2001-01-05,22.937500,22.937500,21.687500,22.093750,14.627335,2105000
2001-01-08,21.937500,22.125000,21.656250,21.968750,14.544577,1209400
2001-01-09,22.187500,22.250000,21.687500,22.062500,14.606647,1143600
2001-01-10,21.625000,22.125000,21.031250,21.843750,14.461821,2097600
2001-01-11,22.125000,22.125000,21.062500,21.531250,14.254930,2177600
2001-01-12,21.531250,21.531250,19.968750,20.437500,13.530798,3416000
2001-01-16,20.375000,21.062500,20.031250,21.000000,13.903208,2464000
2001-01-17,20.875000,20.937500,20.218750,20.625000,13.654934,2227600
2001-01-18,19.937500,20.437500,19.593750,20.218750,13.385974,2339800
2001-01-19,20.250000,20.312500,19.687500,20.062500,13.282531,1618400
2001-01-22,19.812500,20.218750,19.187500,20.000000,13.241150,4272600
2001-01-23,20.031250,21.031250,20.031250,20.812500,13.779074,2635400
2001-01-24,20.812500,21.156250,20.656250,20.906250,13.841138,1639600
2001-01-25,21.000000,21.437500,20.843750,21.343750,14.130793,1740000
2001-01-26,21.062500,21.187500,20.593750,20.843750,13.799765,1126400
2001-01-29,20.950001,21.125000,20.799999,21.035000,13.926380,957000
2001-01-30,20.924999,21.549999,20.510000,21.455000,14.204443,1087600
2001-01-31,21.400000,22.040001,21.375000,21.459999,14.207754,2128000
2001-02-01,21.455000,21.700001,21.004999,21.184999,14.025687,1914200
2001-02-02,21.280001,21.400000,21.075001,21.250000,14.068723,1098000
2001-02-05,21.299999,21.299999,21.004999,21.180000,14.022376,977000
2001-02-06,21.000000,21.049999,20.725000,20.945000,13.866796,1153800
2001-02-07,20.950001,21.275000,20.950001,21.205000,14.038929,1109000
2001-02-08,21.254999,21.275000,20.875000,21.120001,13.982656,1488200
2001-02-09,21.120001,21.480000,20.959999,21.415001,14.177961,1836800
2001-02-12,21.299999,21.340000,20.799999,20.855000,13.807202,1957200
2001-02-13,20.625000,21.424999,20.530001,21.075001,13.952859,3221000
2001-02-14,21.500000,21.535000,20.559999,20.980000,13.889968,3402600
2001-02-15,20.980000,21.250000,20.799999,21.025000,13.919754,2338800
2001-02-16,21.025000,21.424999,20.764999,20.924999,13.853550,1421800
2001-02-20,20.475000,20.775000,19.705000,20.205000,13.376873,3438400
2001-02-21,20.205000,20.299999,19.625000,19.875000,13.158388,1921800
2001-02-22,19.875000,20.049999,19.549999,19.815001,13.118668,1945800
2001-02-23,19.865000,19.875000,19.350000,19.655001,13.012742,2090400
2001-02-26,19.700001,20.549999,19.635000,20.434999,13.529145,1714400
2001-02-27,20.174999,20.650000,20.125000,20.434999,13.529145,1523200
2001-02-28,20.440001,20.799999,19.985001,20.350000,13.472871,1996200
2001-03-01,20.000000,20.545000,20.000000,20.309999,13.446393,1901000
2001-03-02,20.400000,20.889999,20.340000,20.650000,13.671492,1216200
2001-03-05,20.600000,21.475000,20.600000,21.205000,14.038929,2462200
2001-03-06,21.950001,21.950001,21.200001,21.365000,14.144863,1692800
2001-03-07,22.000000,22.750000,21.875000,22.660000,15.002227,5113400
2001-03-08,22.600000,22.980000,22.520000,22.955000,15.197529,2367600
2001-03-09,22.750000,22.750000,22.014999,22.235001,14.720840,2481400
2001-03-12,21.750000,22.075001,21.125000,21.299999,14.101821,2512800
2001-03-13,21.299999,22.004999,21.299999,21.775000,14.416307,2407800
2001-03-14,21.424999,21.424999,20.850000,21.120001,13.982656,2768200
2001-03-15,21.120001,21.504999,20.980000,21.030001,13.923071,3300000
2001-03-16,20.575001,20.850000,20.450001,20.639999,13.664865,2923800
2001-03-19,20.540001,20.780001,20.340000,20.684999,13.694660,2570000
2001-03-20,20.600000,20.799999,20.025000,20.165001,13.350389,3225200
2001-03-21,19.500000,19.504999,17.924999,19.084999,12.635367,9092000
2001-03-22,18.825001,18.900000,18.430000,18.830000,12.466541,4081000
2001-03-23,18.375000,18.750000,17.959999,18.070000,11.963376,4688000
2001-03-26,18.174999,19.000000,18.125000,18.250000,12.082548,4727600
2001-03-27,18.375000,18.600000,18.120001,18.559999,12.287787,3290600
2001-03-28,18.450001,18.875000,18.129999,18.684999,12.444297,2716000
2001-03-29,18.375000,18.600000,18.150000,18.424999,12.271133,2111800
2001-03-30,18.430000,18.500000,18.049999,18.170000,12.101305,2181600
2001-04-02,18.200001,18.650000,17.805000,18.000000,11.988083,2233200
2001-04-03,17.900000,18.000000,17.225000,17.299999,11.521882,2616200
2001-04-04,17.299999,17.930000,17.270000,17.719999,11.801605,2827200
2001-04-05,17.719999,18.510000,17.700001,18.400000,12.254492,2341600
2001-04-06,18.275000,18.500000,17.924999,18.400000,12.254492,2992400
2001-04-09,18.299999,18.875000,18.299999,18.549999,12.354389,2307600
2001-04-10,18.525000,19.100000,18.500000,19.010000,12.660752,3180400
2001-04-11,19.000000,19.000000,18.299999,18.410000,12.261142,1827000
2001-04-12,18.415001,19.000000,18.299999,19.000000,12.654086,1944600
2001-04-16,18.924999,19.285000,18.915001,19.264999,12.830579,1951800
2001-04-17,19.200001,19.325001,19.025000,19.275000,12.837237,2375000
2001-04-18,19.275000,20.580000,19.125000,20.215000,13.463283,2053400
2001-04-19,20.200001,20.200001,19.504999,19.584999,13.043698,2136600
2001-04-20,19.584999,19.825001,19.295000,19.764999,13.163587,1572200
2001-04-23,19.799999,19.799999,19.424999,19.500000,12.987091,873000
2001-04-24,19.495001,19.674999,19.150000,19.275000,12.837237,1524400
2001-04-25,19.225000,19.590000,18.975000,19.555000,13.023721,1467800
2001-04-26,20.025000,20.355000,19.450001,20.250000,13.486597,2294800
2001-04-27,20.575001,20.620001,20.424999,20.525000,13.669749,1433800
2001-04-30,20.875000,20.875000,20.400000,20.535000,13.676409,1477800
2001-05-01,20.500000,20.850000,20.200001,20.750000,13.819592,1264600
2001-05-02,20.825001,20.875000,20.260000,20.520000,13.666412,1486400
2001-05-03,20.395000,20.395000,19.924999,19.959999,13.293451,1497600
2001-05-04,19.750000,20.059999,19.520000,20.000000,13.320093,1714200
2001-05-07,19.975000,20.445000,19.924999,20.150000,13.419993,946200
2001-05-08,20.025000,20.285000,19.975000,20.135000,13.410010,1002000
2001-05-09,20.200001,20.475000,19.975000,20.450001,13.619794,1201400
2001-05-10,20.500000,20.730000,20.375000,20.575001,13.703049,986800
2001-05-11,20.475000,20.674999,20.355000,20.500000,13.653099,789800
2001-05-14,20.375000,20.620001,20.200001,20.504999,13.656432,825400
2001-05-15,19.500000,19.504999,18.900000,19.260000,12.827253,6469200
2001-05-16,19.190001,19.990000,19.049999,19.805000,13.190224,3614200
2001-05-17,19.780001,19.924999,19.424999,19.455000,12.957126,2019600
2001-05-18,19.500000,19.625000,19.400000,19.475000,12.970444,2346400
2001-05-21,19.549999,19.549999,19.075001,19.280001,12.840563,1693400
2001-05-22,19.250000,19.639999,19.200001,19.480000,12.973768,2149000
2001-05-23,19.480000,19.575001,19.035000,19.080000,12.707368,1251000
2001-05-24,19.080000,19.139999,18.575001,18.645000,12.417664,2521400
2001-05-25,18.650000,18.650000,18.280001,18.465000,12.297780,1209800
2001-05-29,18.450001,18.889999,18.355000,18.495001,12.317760,2233600
2001-05-30,18.450001,18.525000,18.135000,18.165001,12.097982,1227600
2001-05-31,18.129999,18.785000,18.055000,18.680000,12.440970,2421200
2001-06-01,18.575001,18.799999,18.500000,18.750000,12.487588,1684400
2001-06-04,18.825001,18.850000,18.450001,18.670000,12.434311,1035800
2001-06-05,18.600000,19.075001,18.450001,19.000000,12.654086,2015800
2001-06-06,18.900000,19.100000,18.775000,18.950001,12.620793,3001600
2001-06-07,18.924999,19.040001,18.764999,19.040001,12.680730,1042400
2001-06-08,19.000000,19.180000,18.875000,19.090000,12.714033,1856800
2001-06-11,19.094999,19.120001,18.650000,18.660000,12.427648,895000
2001-06-12,18.665001,18.924999,18.500000,18.850000,12.554191,1476400
2001-06-13,18.900000,19.100000,18.875000,19.014999,12.664087,2229800
2001-06-14,19.014999,19.400000,18.924999,19.400000,12.920497,3034400
2001-06-15,19.400000,19.510000,19.200001,19.370001,12.900515,2747200
2001-06-18,19.350000,19.650000,19.299999,19.490000,12.980436,1514600
2001-06-19,19.500000,19.565001,19.450001,19.520000,13.000410,1407000
2001-06-20,19.520000,19.855000,19.350000,19.459999,12.960447,1744000
2001-06-21,19.500000,19.975000,19.355000,19.715000,13.130284,2475600
2001-06-22,19.715000,19.850000,19.455000,19.475000,12.970444,1179800
2001-06-25,19.500000,19.559999,19.049999,19.094999,12.717362,1472000
2001-06-26,19.000000,19.100000,18.674999,19.004999,12.657416,1964200
2001-06-27,18.950001,19.150000,18.900000,19.000000,12.727757,1347400
2001-06-28,19.049999,19.174999,18.480000,18.520000,12.406215,1914000
2001-06-29,18.375000,19.000000,18.205000,18.924999,12.677518,2532600
2001-07-02,18.750000,19.040001,18.549999,18.934999,12.684215,1473200
2001-07-03,18.934999,19.025000,18.750000,18.955000,12.697612,714200
2001-07-05,18.830000,19.065001,18.650000,18.795000,12.590431,1861000
2001-07-06,18.700001,18.750000,18.020000,18.115000,12.134912,1678000
2001-07-09,18.275000,18.825001,18.260000,18.705000,12.530141,1587600
2001-07-10,18.625000,18.674999,18.375000,18.510000,12.399515,1396200
2001-07-11,18.500000,19.400000,18.500000,19.344999,12.958866,4336400
2001-07-12,20.000000,21.254999,19.930000,21.200001,14.201494,7471800
2001-07-13,21.020000,21.125000,20.750000,21.010000,14.074224,5317400
2001-07-16,20.879999,21.000000,20.100000,20.250000,13.565111,3752800
2001-07-17,20.575001,20.725000,20.299999,20.610001,13.806268,3702600
